sim_id,pressure,control,chaos,mean_entropy,final_entropy
202,0.09090909361839294,0.3636363744735718,0.45454543828964233,3.129526138305664,3.0889291763305664
203,0.09090909361839294,0.3636363744735718,0.5,3.221255302429199,3.1948013305664062
204,0.09090909361839294,0.4545454680919647,0.0,0.4297114312648773,-0.0
205,0.09090909361839294,0.4545454680919647,0.04545454680919647,1.0114483833312988,0.6787395477294922
206,0.09090909361839294,0.4545454680919647,0.09090909361839294,1.5592190027236938,1.3317794799804688
207,0.09090909361839294,0.4545454680919647,0.13636364042758942,1.9118232727050781,1.7596181631088257
208,0.09090909361839294,0.4545454680919647,0.1818181872367859,2.178595542907715,2.0483651161193848
209,0.09090909361839294,0.4545454680919647,0.22727273404598236,2.387350082397461,2.28941011428833
210,0.09090909361839294,0.4545454680919647,0.27272725105285645,2.565105438232422,2.4747724533081055
211,0.09090909361839294,0.4545454680919647,0.3181818127632141,2.716144561767578,2.643282890319824
212,0.09090909361839294,0.4545454680919647,0.3636363744735718,2.849477529525757,2.7958920001983643
213,0.09090909361839294,0.4545454680919647,0.40909090638160706,2.9730255603790283,2.922152519226074
214,0.09090909361839294,0.4545454680919647,0.45454543828964233,3.0778510570526123,3.0263211727142334
215,0.09090909361839294,0.4545454680919647,0.5,3.177729368209839,3.146529197692871
216,0.09090909361839294,0.5454545021057129,0.0,0.4066467583179474,-0.0
217,0.09090909361839294,0.5454545021057129,0.04545454680919647,0.9758474826812744,0.6496079564094543
218,0.09090909361839294,0.5454545021057129,0.09090909361839294,1.5155285596847534,1.3073368072509766
219,0.09090909361839294,0.5454545021057129,0.13636364042758942,1.8707472085952759,1.7180509567260742
220,0.09090909361839294,0.5454545021057129,0.1818181872367859,2.136033296585083,2.0086076259613037
221,0.09090909361839294,0.5454545021057129,0.22727273404598236,2.3460605144500732,2.239630699157715
222,0.09090909361839294,0.5454545021057129,0.27272725105285645,2.523569107055664,2.440999746322632
223,0.09090909361839294,0.5454545021057129,0.3181818127632141,2.6756961345672607,2.6038742065429688
224,0.09090909361839294,0.5454545021057129,0.3636363744735718,2.8115828037261963,2.741379737854004
225,0.09090909361839294,0.5454545021057129,0.40909090638160706,2.9313814640045166,2.8664450645446777
226,0.09090909361839294,0.5454545021057129,0.45454543828964233,3.0370869636535645,3.0008747577667236
227,0.09090909361839294,0.5454545021057129,0.5,3.1335034370422363,3.1021952629089355
228,0.09090909361839294,0.6363636255264282,0.0,0.3775099515914917,-0.0
229,0.09090909361839294,0.6363636255264282,0.04545454680919647,0.9445793628692627,0.6300879120826721
